,CAPE,Date,Price,Return_5y,Return_1y,Return_1m,CAPE_Bucket_Full,CAPE_Bucket_Full_Lagged_5y,Perc_0.2_Roll,Perc_0.4_Roll,Perc_0.6_Roll,Perc_0.8_Roll,CAPE_Bucket_Roll,CAPE_Bucket_Roll_Lagged_5y,CAPE_Bucket_Roll_Lagged_1y,CAPE_Bucket_Roll_Lagged_1m,EP,Roll_Median,Roll_Perc_0.05,Roll_Perc_0.95,Return_5y_Log,Return_1y_Log,Return_1m_Log,USD_1M_Libor,Equity_Weight,Cash_Weight,Portfolio
470,22.22,2021-03-31,15135.91015625,0.08558511364091115,0.3935198226197252,0.10690572129035258,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,25.386000000000003,2,4.0,5.0,3.0,0.045004500450045004,0.04821628794562579,0.03220926214927624,0.06075703689250354,0.08211911688086311,0.3318327928976969,0.10156848414696645,0.0011,0.8874942959838664,0.11250570401613358,0.09500197412764665
471,22.55,2021-04-30,15421.1298828125,0.08485219420040124,0.33091654787123126,0.25109948578479435,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,25.298000000000002,2,4.0,5.0,2.0,0.044345898004434586,0.04821628794562579,0.032404990058313425,0.06075703689250354,0.08144375116933555,0.28586783862781073,0.2240227533306575,0.0011,0.86348816493475,0.13651183506525,0.2169715972149432
472,22.47,2021-05-31,15531.0400390625,0.09916838955970908,0.261565164719612,0.08896051306473152,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,25.264000000000003,2,4.0,5.0,2.0,0.044503782821539835,0.04821628794562579,0.03296353670098341,0.06075703689250354,0.09455388439386171,0.23235314430038492,0.0852235834814201,0.0009,0.8664254196663344,0.13357458033366565,0.07719786698814272
473,22.74,2021-06-30,15544.3896484375,0.08500472711631346,0.2624002875433593,0.010363427563685246,b)22.7to29.5,e)Below18.8,18.506,19.87,22.058,25.236,2,5.0,4.0,2.0,0.04397537379067722,0.04821628794562579,0.03301310688637355,0.06075703689250354,0.08158434377216109,0.2330148988846047,0.010310095401117143,0.001,0.8471408284979258,0.15285917150207418,0.008932141783880635
474,22.72,2021-07-31,15835.08984375,0.08373437829294783,0.22322326475518506,0.24899957903923498,b)22.7to29.5,d)18.8to20.4,18.506,19.87,22.058,25.158,2,4.0,4.0,2.0,0.04401408450704226,0.04821628794562579,0.03308684481514344,0.06075703689250354,0.08041283451548169,0.20148939503587515,0.22234289410514121,0.0009,0.8481324803660544,0.15186751963394562,0.2113213113483203
475,22.56,2021-08-31,15260.6904296875,0.07742207117638733,0.19591041179497526,-0.3581348305141676,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,24.884000000000007,2,4.0,4.0,2.0,0.044326241134751775,0.04821628794562579,0.03322648423579911,0.06075703689250354,0.07457121664606713,0.17890774619686564,-0.44337701372591154,0.0008,0.8587007366186423,0.14129926338135768,-0.3074176033606033
476,21.66,2021-09-30,15688.76953125,0.08025310964877397,0.35757331773061574,0.3937228107347486,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.014,24.788,3,4.0,4.0,2.0,0.04616805170821791,0.04821628794562579,0.03322648423579911,0.06075703689250354,0.07719537446383117,0.30569878074548534,0.33197844804300297,0.0008,0.9256013396117175,0.07439866038828247,0.36448987998008464
477,22.33,2021-10-31,15100.1298828125,0.07251991126437063,0.13610322238964634,-0.36802253076403024,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.014,24.588000000000005,2,4.0,5.0,3.0,0.04478280340349306,0.04821628794562579,0.03322648423579911,0.06075703689250354,0.07001093692916674,0.12760418095062384,-0.45890153541383977,0.0009,0.8752845761962362,0.12471542380376377,-0.32201220098903716
478,20.86,2021-11-30,15884.8603515625,0.06708812315108426,0.1578915934909313,0.8366762900743951,c)20.4to22.7,d)18.8to20.4,18.506,19.87,21.918,24.308000000000003,3,4.0,4.0,2.0,0.04793863854266539,0.04821628794562579,0.03334947348304209,0.06075703689250354,0.06493355855415683,0.14660075947581303,0.6079575740879206,0.0009,0.9898696064727683,0.010130393527231663,0.8282095473552118
479,21.83,2021-12-31,15471.2001953125,0.060471375334961275,0.15174196283763175,-0.2714032050558539,c)20.4to22.7,c)20.4to22.7,18.506,19.87,21.846,24.234,3,4.0,3.0,3.0,0.04580852038479157,0.04821628794562579,0.0333767237793598,0.06075703689250354,0.05871350298925787,0.1412755465917266,-0.31663479334111216,0.001,0.9120620881549238,0.08793791184507616,-0.24744863602333603
480,21.24,2022-01-31,14461.01953125,0.04090347676959727,0.04894206420115199,-0.5552674858386721,c)20.4to22.7,c)20.4to22.7,18.506,19.87,21.83,24.150000000000002,3,4.0,3.0,3.0,0.04708097928436912,0.04821628794562579,0.03340962022199551,0.06075703689250354,0.040089063690876385,0.04778209833809626,-0.8102822693162796,0.0011,0.9584857072631285,0.04151429273687146,-0.5321702831622883
481,19.78,2022-02-28,14414.75,0.032023444472854434,-0.03955066649141692,-0.03772672617578399,d)18.8to20.4,c)20.4to22.7,18.506,19.84,21.805999999999997,24.082,4,4.0,3.0,3.0,0.05055611729019211,0.048355910726758,0.033453769736164804,0.06075703689250354,0.03152138431378806,-0.040354048286066785,-0.03845680023188512,0.0024,1.080584003036549,-0.080584003036549,-0.04096029839978013
482,19.64,2022-03-31,14097.8798828125,0.02536994258156766,-0.06858063127501257,-0.2341207638643189,d)18.8to20.4,b)22.7to29.5,18.506,19.828,21.712,24.046,4,3.0,2.0,4.0,0.05091649694501018,0.04841445303270665,0.03370246985631965,0.06075703689250354,0.02505346706633621,-0.0710456533687956,-0.2667307768457803,0.0045000000000000005,1.0924813880391133,-0.09248138803911332,-0.25618874332144465
483,18.63,2022-04-30,14388.349609375,0.026654547629391123,-0.06697176414995232,0.27727999461838615,e)Below18.8,b)22.7to29.5,18.506,19.798,21.618000000000002,24.032,4,3.0,2.0,4.0,0.05367686527106817,0.04847310882036707,0.033998697253682326,0.06075703689250354,0.02630550399061605,-0.0693198150878496,0.24473281270201253,0.008,1.1944723223092457,-0.19447232230924572,0.32964750052324493
484,18.78,2022-05-31,12783.76953125,0.0073341430978097755,-0.17688902358778114,-0.7580222645003318,e)Below18.8,b)22.7to29.5,18.506,19.78,21.578,23.894000000000002,4,3.0,2.0,4.0,0.05324813631522896,0.04855554617739714,0.03415712031310645,0.06075703689250354,0.007307379051548959,-0.19466424363841692,-1.4189095591253873,0.011200000000000002,1.1764137163297144,-0.17641371632971437,-0.8937236228643939
485,16.67,2022-06-30,13484.0498046875,0.021588717822606407,-0.13254556083243207,0.8964307375432246,e)Below18.8,c)20.4to22.7,18.445999999999998,19.772000000000002,21.516000000000002,23.86,5,3.0,2.0,4.0,0.05998800239952009,0.04861448711716091,0.03415712031310645,0.06075703689250354,0.021358982040330918,-0.14219228823189445,0.6399735602793869,0.0179,1.4275771034247722,-0.4275771034247722,1.2720703655715853
486,17.35,2022-07-31,12834.9599609375,0.012603466166635435,-0.1894608690203694,-0.44678997315694,e)Below18.8,c)20.4to22.7,18.424,19.76,21.45,23.86,5,3.0,2.0,5.0,0.05763688760806916,0.04864998942031366,0.03415712031310645,0.06075703689250354,0.012524703584190253,-0.21005565892295383,-0.5920175541875715,0.0236,1.3378543748786145,-0.33785437487861447,-0.6057132834870462
487,16.39,2022-08-31,12114.3603515625,-0.01139572972715197,-0.2061721972948395,-0.5001132367569101,e)Below18.8,c)20.4to22.7,18.386,19.748,21.424,23.86,5,3.0,2.0,5.0,0.06101281269066504,0.048709217596626,0.03415712031310645,0.060836528712392125,-0.011461158603284503,-0.23088871442269152,-0.6933736797227644,0.0255,1.4611644647400976,-0.46116446474009765,-0.7425073837462208
488,15.4,2022-09-30,13253.740234375,0.00036512566365032306,-0.15520843059264378,1.9407330159275564,e)Below18.8,b)22.7to29.5,18.386,19.748,21.424,23.86,5,3.0,3.0,5.0,0.06493506493506493,0.048709217596626,0.03415712031310645,0.061046687787162005,0.00036505902149654195,-0.16866534547463596,1.0786588754196689,0.031400000000000004,1.5,-0.5,2.895399523891335
489,16.7,2022-10-31,14397.0400390625,0.02024833627305611,-0.0465618408057723,1.6990883236087466,e)Below18.8,b)22.7to29.5,18.325999999999997,19.726,21.424,23.86,5,3.0,2.0,5.0,0.059880239520958084,0.048709217596626,0.03415712031310645,0.061046687787162005,0.0200460645972841,-0.047680712684455576,0.9929140580683249,0.038,1.4154407442630108,-0.4154407442630108,2.389172093055361
490,18.48,2022-11-30,13923.58984375,0.015111180733458074,-0.1234679099725029,-0.3305223105058117,e)Below18.8,b)22.7to29.5,18.325999999999997,19.716,21.424,23.86,4,3.0,3.0,5.0,0.05411255411255411,0.048828311265225466,0.03415712031310645,0.061046687787162005,0.014998144163369913,-0.13178196373655973,-0.4012574385373312,0.0414,1.196516468791369,-0.19651646879136897,-0.40361116963114085
491,17.22,2022-12-31,15128.26953125,0.027808755319865153,-0.022165744075007265,1.70680134467595,e)Below18.8,c)20.4to22.7,18.291999999999998,19.706,21.424,23.86,5,3.0,3.0,4.0,0.05807200929152149,0.04893565255040121,0.03415712031310645,0.061046687787162005,0.027429114045124537,-0.022415095778733903,0.9957676221527976,0.043899999999999995,1.3397732875374626,-0.3397732875374626,2.271810801406965
492,18.92,2023-01-31,15365.1396484375,0.04321112565590357,0.06252118775123106,0.20494465496102032,d)18.8to20.4,b)22.7to29.5,18.325999999999997,19.706,21.424,23.86,4,3.0,3.0,5.0,0.05285412262156448,0.04893565255040121,0.03415712031310645,0.061046687787162005,0.04230357706427064,0.060644563030530854,0.18643363639489766,0.045700000000000005,1.1457245481893308,-0.14572454818933078,0.22815051035678088
493,18.94,2023-02-28,15628.83984375,0.052571840978893336,0.08422552203472145,0.22654291490827694,d)18.8to20.4,c)20.4to22.7,18.386,19.706,21.424,23.86,4,3.0,4.0,4.0,0.05279831045406547,0.04893565255040121,0.03415712031310645,0.061046687787162005,0.051236541707096295,0.08086592753634592,0.20419957383789397,0.0467,1.1436489414488036,-0.14364894144880358,0.2523771592619182
494,19.68,2023-03-31,15922.3798828125,0.04771712817308216,0.1294166225819775,0.2501867338921848,d)18.8to20.4,c)20.4to22.7,18.424,19.706,21.424,23.86,4,3.0,4.0,4.0,0.0508130081300813,0.04893565255040121,0.03415712031310645,0.060836528712392125,0.04661363359962741,0.1217012362127287,0.22329292727081387,0.048600000000000004,1.0703672117306153,-0.07036721173061533,0.2643718302780594
495,20.03,2023-04-30,15664.01953125,0.04441435797638693,0.0886599197620146,-0.17824412767284303,d)18.8to20.4,c)20.4to22.7,18.445999999999998,19.716,21.424,23.86,3,3.0,4.0,4.0,0.04992511233150274,0.04893565255040121,0.03415712031310645,0.060836528712392125,0.04345630533201147,0.08494750845925847,-0.1963119203396338,0.0506,1.0370870210573346,-0.037087021057334635,-0.18673127465469314
